건강기능식품일반판매업,로즈마리,대구광역시 북구 팔거천동로 215 (동천동),대구광역시 북구 동천동 952-2 ,000-000-0000,2020-10-13
건강기능식품일반판매업,오휘동서변점,대구광역시 북구 호국로 223  3층 (서변동  부국빌딩),대구광역시 북구 서변동 1783-7 ,000-000-0000,2020-10-13
건강기능식품일반판매업,신흥메디컬,대구광역시 북구 검단로 117  4층 (검단동),대구광역시 북구 검단동 887-67 유성아파트 ,053-382-5001,2020-10-13
건강기능식품일반판매업,게이너마트,대구광역시 북구 내곡로 89  304동 2203호 (사수동  금호LH3단지),대구광역시 북구 사수동 789 ,070-8690-8265,2020-10-13
건강기능식품일반판매업,이마트칠성점LG화장품,대구광역시 북구 침산로 93 (칠성동2가 이마트1층),대구광역시 북구 칠성동2가 20-1 이마트1층 ,000-000-0000,2020-10-13
건강기능식품일반판매업,올스본코리아(칠성점),대구광역시 북구 칠성시장로 10  2층 203 204호 (칠성동1가),대구광역시 북구 칠성동1가 153-4 ,053-763-3022,2020-10-13
건강기능식품일반판매업,서진하이텍,대구광역시 북구 검단로41길 41 (검단동),대구광역시 북구 검단동 680-2 ,053-383-1714,2020-10-13
건강기능식품일반판매업,개성인삼농협,대구광역시 북구 칠곡중앙대로 574 (읍내동),대구광역시 북구 읍내동 521-1 ,053-536-6005,2020-10-13
건강기능식품일반판매업,애터미,대구광역시 북구 구암로21길 26  101동 403호 (읍내동  칠곡보성아파트),대구광역시 북구 읍내동 1366-2 칠곡보성아파트 ,000-000-0000,2020-10-13
건강기능식품일반판매업,미즈슬림의원,대구광역시 북구 동북로 162  2층 (산격동),대구광역시 북구 산격동 1260-3 ,053-954-0129,2020-10-13
건강기능식품일반판매업,애터미,대구광역시 북구 학남로17길 26-44  1층 (국우동),대구광역시 북구 국우동 1092-14 ,000-000-0000,2020-10-13
건강기능식품일반판매업,진성팜,대구광역시 북구 노원동로11길 7-3  1층 (노원동3가),대구광역시 북구 노원동3가 1145-4 ,000-000-0000,2020-10-13
건강기능식품일반판매업,권혜진비타민하우스,대구광역시 북구 대천로 100  213동 201호 (동천동 화성센트럴파크),대구광역시 북구 동천동 950 화성센트럴파크 213동 201호,053-327-0075,2020-10-13
건강기능식품일반판매업,아모레퍼시픽침산영업소,대구광역시 북구 원대로 50  2층 (고성동3가),대구광역시 북구 고성동3가 140-1 ,053-353-8580,2020-10-13
건강기능식품일반판매업,참다한홍삼롯데백화점대구점,대구광역시 북구 태평로 161  롯데백화점 대구역 지하2층 (칠성동2가),대구광역시 북구 칠성동2가 302-155 롯데백화점 대구역 ,000-000-0000,2020-10-13
건강기능식품일반판매업,미엘드,대구광역시 북구 구암로65길 2  3층 (구암동),대구광역시 북구 구암동 784-5 ,000-000-0000,2020-10-13
건강기능식품일반판매업,노브랜드대구사수점,대구광역시 북구 내곡로 38-4  1층 (사수동),대구광역시 북구 사수동 828-4 ,000-000-0000,2020-10-13
건강기능식품일반판매업,비바,대구광역시 북구 동북로 163  110동 904호 (산격동  산격대우아파트),대구광역시 북구 산격동 500-1 산격대우아파트 ,000-000-0000,2020-10-13
건강기능식품일반판매업,금오산업,대구광역시 북구 침산로 93  스펙트럼시티 2층 44호 (칠성동2가),대구광역시 북구 칠성동2가 20-1 스펙트럼시티 ,000-000-0000,2020-10-13
건강기능식품일반판매업,힐링엔젤스,대구광역시 북구 한강로2길 3  2층 201일부호 (사수동),대구광역시 북구 사수동 854 ,000-000-0000,2020-10-13
건강기능식품일반판매업,굿데이닷컴,대구광역시 북구 침산로22길 5  102동 15층 1509호 (침산동  침산한라스카이빌),대구광역시 북구 침산동 227-1 ,000-000-0000,2020-10-13
건강기능식품일반판매업,풍기인삼협동조합 롯데백화점대구점,대구광역시 북구 태평로 161  롯데백화점 대구역 지하2층 (칠성동2가),대구광역시 북구 칠성동2가 302-403 롯데백화점 대구역 ,000-000-0000,2020-10-13
건강기능식품일반판매업,랑랑코리아,대구광역시 북구 매천로 220  103동 503호 (태전동  태전우방타운),대구광역시 북구 태전동 169-2 태전우방타운 ,000-000-0000,2020-10-13
건강기능식품일반판매업,(주)코리아세븐대구서변점,대구광역시 북구 호국로43길 25 (서변동),대구광역시 북구 서변동 1751-17 ,053-952-2630,2020-10-13
건강기능식품일반판매업,웰디렉터,대구광역시 북구 침산로21길 41  MH엘퍼스트 오페라 1703호 (칠성동2가),대구광역시 북구 칠성동2가 1-2 MH엘퍼스트 오페라 ,000-000-0000,2020-10-13
건강기능식품일반판매업,안정유통,대구광역시 북구 구암로21길 6  102동 1101호 (읍내동  칠곡코스모스한양아파트),대구광역시 북구 읍내동 1366-3 칠곡코스모스한양아파트 ,000-000-0000,2020-10-13
건강기능식품일반판매업,드리미,대구광역시 북구 팔거천동로24길 40  106동 102호 (동천동  칠곡2차영남타운),대구광역시 북구 동천동 880-1 칠곡2차영남타운 ,000-000-0000,2020-10-13
건강기능식품일반판매업,에스앤피(S&P)생활건강,대구광역시 북구 동북로 163  201동 311호 (산격동  산격대우상가),대구광역시 북구 산격동 500-1 산격대우상가 201동 311호,000-000-0000,2020-10-13
건강기능식품일반판매업,대구상사,대구광역시 북구 중앙대로 570  102동 1층 103호 (침산동  침산동 삼정 그린코아),대구광역시 북구 침산동 101-1 침산동 삼정 그린코아 ,000-000-0000,2020-10-13
건강기능식품일반판매업,주식회사한국야쿠르트서변점,대구광역시 북구 서변로 26  721동 1층 108호 (서변동  동서변 월드메르디앙 아파트),대구광역시 북구 서변동 1795 동서변 월드메르디앙 아파트 ,053-958-2742,2020-10-13
건강기능식품일반판매업,(주)엔유씨전자,대구광역시 북구 노원로 280 (침산동),대구광역시 북구 침산동 677 ,053-351-0002,2020-10-13
건강기능식품일반판매업,애터미,대구광역시 북구 팔달로 195  노원동 우체국 3층 (노원동2가),대구광역시 북구 노원동2가 372-4 노원동 우체국 ,000-000-0000,2020-10-13
건강기능식품일반판매업,산수원,대구광역시 북구 조야로8길 21-1  2층 (조야동),대구광역시 북구 조야동 78-7 ,000-000-0000,2020-10-13
건강기능식품일반판매업,다다홈앤바스,대구광역시 북구 관음로 50  상가동 104호 (관음동  한신아파트),대구광역시 북구 관음동 1370-1 한신아파트 ,000-000-0000,2020-10-13
건강기능식품일반판매업,김동억소아과,대구광역시 북구 구암로 17  104동 105호 (관음동 한양수정상가),대구광역시 북구 관음동 1370 한양수정상가 104동 105호,053-323-6006,2020-10-13
건강기능식품일반판매업,지원농산,대구광역시 북구 칠곡중앙대로 526  칠곡시장 상가B동 1층 10호 (읍내동),대구광역시 북구 읍내동 1201-1 칠곡시장 ,000-000-0000,2020-10-13
건강기능식품일반판매업,팡팡점핑,대구광역시 북구 구리로 182  2층 (국우동),대구광역시 북구 국우동 1108-5 ,000-000-0000,2020-10-13
건강기능식품일반판매업,에이치제이,대구광역시 북구 칠곡중앙대로125길 7  101동 1206호 (읍내동  SD 아이프라임 강북),대구광역시 북구 읍내동 1448 SD 아이프라임 강북 ,000-000-0000,2020-10-13
건강기능식품일반판매업,세븐일레븐(경북대북문점),대구광역시 북구 대학로 63  1층 (산격동),대구광역시 북구 산격동 1416-49 1층 ,053-939-4766,2020-10-13
건강기능식품일반판매업,줌마점핑,대구광역시 북구 내곡로 30-1  골든프라자 1층 105호 (사수동),대구광역시 북구 사수동 831 ,000-000-0000,2020-10-13
건강기능식품일반판매업,코찌샵,대구광역시 북구 노원로10길 40  102동 1104호 (노원동3가  대구노원한신더휴),대구광역시 북구 노원동3가 1227 대구노원한신더휴 ,000-000-0000,2020-10-13
건강기능식품일반판매업,동산안과의원,대구광역시 북구 칠곡중앙대로 404 (태전동 메디팜빌딩401호),대구광역시 북구 태전동 993-12 메디팜빌딩401호 ,053-323-9691,2020-10-13
건강기능식품일반판매업,시너지월드와이드,대구광역시 북구 대불로5길 21  7동 311호 (산격동  에덴2차아파트),대구광역시 북구 산격동 502-5 ,000-000-0000,2020-10-13
건강기능식품일반판매업,씨제이올리브영(주)대구칠성점,대구광역시 북구 옥산로 95-7  1층 107  108호 (칠성동2가  화인탑팰리스),대구광역시 북구 칠성동2가 2-16 ,000-000-0000,2020-10-13
건강기능식품일반판매업,칠곡함소아한의원,대구광역시 북구 학정로 422  3층 (구암동  태을빌딩),대구광역시 북구 구암동 769-1 ,000-000-0000,2020-10-13
건강기능식품일반판매업,랩터몰(올앤아웃),대구광역시 북구 연암로25길 11  3동 305호 (산격동  금오아파트),대구광역시 북구 산격동 793-49 금오아파트 ,000-000-0000,2020-10-13
건강기능식품일반판매업,호주사랑,대구광역시 북구 학정로13길 16  1동 1810호 (태전동  두성2차파크아파트),대구광역시 북구 태전동 489 ,000-000-0000,2020-10-13
건강기능식품일반판매업,세븐일레븐(대구검단공단점),대구광역시 북구 검단로 135 (검단동  검단팩토리밸리 109동 111호),대구광역시 북구 검단동 838-4 검단팩토리밸리 109동 111호 ,053-382-3372,2020-10-13
건강기능식품일반판매업,풍기인삼농협,대구광역시 북구 동북로 160  1층 (산격동  북대구농협하나로마트홍삼코너),대구광역시 북구 산격동 1260-1 ,053-951-0101,2020-10-13
건강기능식품일반판매업,합천상회, ,대구광역시 북구 태전동 610-1 ,000-000-0000,2020-10-13
건강기능식품일반판매업,싱그런건강누리,대구광역시 북구 서변로21길 3  1층 (서변동),대구광역시 북구 서변동 1738 ,000-000-0000,2020-10-13
건강기능식품일반판매업,라온연합의원,대구광역시 북구 동천로23길 6 (동천동 루가빌딩2층),대구광역시 북구 동천동 908-5 루가빌딩2층 ,000-000-0000,2020-10-13
건강기능식품일반판매업,세븐일레븐대구산격타운점,대구광역시 북구 산격로 5 (산격동),대구광역시 북구 산격동 1498-195 ,000-000-0000,2020-10-13
건강기능식품일반판매업,웰빙코리아,대구광역시 북구 태전로1길 7  1층 (태전동),대구광역시 북구 태전동 206-4 ,053-323-0455,2020-10-13
건강기능식품일반판매업,노브랜드대구학정점,대구광역시 북구 학정로 535  1층 (학정동),대구광역시 북구 학정동 283-2 ,000-000-0000,2020-10-13
건강기능식품일반판매업,장영식가정의학의원,대구광역시 북구 호암로 30 (칠성동2가),대구광역시 북구 칠성동2가 378-26 ,053-341-7588,2020-10-13
건강기능식품일반판매업,드라마,대구광역시 북구 침산로 93  스펙트럼시티 2층 30호 (칠성동2가),대구광역시 북구 칠성동2가 20-1 스펙트럼시티 ,053-428-0636,2020-10-13
건강기능식품일반판매업,좋은비타민,대구광역시 북구 학정로 419  동천동빌딩(온누리약국 내) 1층 103호 (동천동),대구광역시 북구 동천동 912-2 동천동빌딩 ,000-000-0000,2020-10-13
건강기능식품일반판매업,위드똥비맘,대구광역시 북구 칠곡중앙대로 45  103동 1702호 (매천동  청구장미마을),대구광역시 북구 매천동 595 청구장미마을 ,000-000-0000,2020-10-13
건강기능식품일반판매업,한신상사,대구광역시 북구 유통단지로7길 39 (산격동),대구광역시 북구 산격동 1546 ,053-381-3133,2020-10-13
건강기능식품일반판매업,봄빛연합소아청소년과의원,대구광역시 북구 동화천로 241  201호 (연경동),대구광역시 북구 연경동 960-1 ,053-801-2500,2020-10-13
건강기능식품일반판매업,굿썸칠곡점,대구광역시 북구 관음중앙로 40  2층 (관음동),대구광역시 북구 관음동 1360 (2층) ,053-325-7873,2020-10-13
건강기능식품일반판매업,(주)코리아세븐대구노원3가점,대구광역시 북구 노원로1길 102 (노원동3가),대구광역시 북구 노원동3가 227 ,053-353-2631,2020-10-13
건강기능식품일반판매업,세븐일레븐 경대테크노파크점,대구광역시 북구 경진로4길 39  1층 (복현동),대구광역시 북구 복현동 597-7 ,000-000-0000,2020-10-13
건강기능식품일반판매업,잇로우,대구광역시 북구 서변로 50  202동 1201호 (서변동  화성리버파크2단지),대구광역시 북구 서변동 1793 화성리버파크2단지 ,000-000-0000,2020-10-13
건강기능식품일반판매업,이니스프리(산격점),대구광역시 북구 동북로 163  201동 107호 (산격동  산격대우아파트),대구광역시 북구 산격동 500-1 산격대우아파트 ,000-000-0000,2020-10-13
건강기능식품일반판매업,유니베라신바람칠곡대리점,대구광역시 북구 학정로 439  칠곡메가타운 503호 (동천동),대구광역시 북구 동천동 896-2 칠곡메가타운 ,000-000-0000,2020-10-13
건강기능식품일반판매업,에이다넷김형락,대구광역시 북구 칠곡중앙대로46길 15  102동 205호 (태전동  태전동남영아파트),대구광역시 북구 태전동 542-1 태전동남영아파트 ,000-000-0000,2020-10-13
건강기능식품일반판매업,암웨이(김창미),대구광역시 북구 칠곡중앙대로52길 46  102동 1003호 (태전동  태전미진타운),대구광역시 북구 태전동 1075-10 태전미진타운 ,000-000-0000,2020-10-13
건강기능식품일반판매업,김성은소아과,대구광역시 북구 검단로 16 (복현동 (2층)),대구광역시 북구 복현동 539-17 (2층) ,000-000-0000,2020-10-13
건강기능식품일반판매업,한국야쿠르트태전점,대구광역시 북구 학정로7길 13-1  1층 (태전동),대구광역시 북구 태전동 690-1 ,053-325-5971,2020-10-13
건강기능식품일반판매업,덴마크우유달서,대구광역시 북구 복현로36길 14-6  1층 (복현동),대구광역시 북구 복현동 39 ,000-000-0000,2020-10-13
건강기능식품일반판매업,힐스템건강찜질,대구광역시 북구 대천로18길 1  연수빌딩 3층 (동천동),대구광역시 북구 동천동 934-1 ,000-000-0000,2020-10-13
건강기능식품일반판매업,암웨이IBO황정선,대구광역시 북구 구암로15길 38  3동 514호 (읍내동 목련아파트),대구광역시 북구 읍내동 1171 목련아파트 3동 514호,053-312-5518,2020-10-13
건강기능식품일반판매업,스테디,대구광역시 북구 중앙대로 591  205동 1204호 (침산동  침산동코오롱하늘채아파트),대구광역시 북구 침산동 105-1 침산동코오롱하늘채아파트 ,000-000-0000,2020-10-13
건강기능식품일반판매업,홍애코치,대구광역시 북구 관음중앙로11길 24-17  201호 (관음동),대구광역시 북구 관음동 1311-11 ,000-000-0000,2020-10-13
건강기능식품일반판매업,신시대,대구광역시 북구 검단로 210-9 (검단동),대구광역시 북구 검단동 1311 ,000-000-0000,2020-10-13
건강기능식품일반판매업,아리따움칠곡보건대점,대구광역시 북구 칠곡중앙대로69길 15-2  1층 (태전동),대구광역시 북구 태전동 979-4 ,053-324-7144,2020-10-13
건강기능식품일반판매업,플라이스컴퍼니,대구광역시 북구 칠곡중앙대로46길 25  102동 505호 (태전동  현대전원맨션),대구광역시 북구 태전동 532-1 현대전원맨션 ,000-000-0000,2020-10-13
건강기능식품일반판매업,태광생활건강식품,대구광역시 북구 대천로9길 31 (읍내동),대구광역시 북구 읍내동 1355-7 ,000-000-0000,2020-10-13
건강기능식품일반판매업,팜듀(참선진녹즙),대구광역시 북구 태암로3길 9  1층 (태전동),대구광역시 북구 태전동 1012-12 ,000-000-0000,2020-10-13
건강기능식품일반판매업,굿데이(Good Day),대구광역시 북구 대현남로 25  2층 203호 (대현동  대현휴먼시아2단지),대구광역시 북구 대현동 531 대현휴먼시아2단지 ,000-000-0000,2020-10-13
건강기능식품일반판매업,솔가비타민,대구광역시 북구 태평로 161  롯데백화점 지하2층 (칠성동2가),대구광역시 북구 칠성동2가 302-155 롯데백화점 대구역 ,000-000-0000,2020-10-13
건강기능식품일반판매업,럭셔리백,대구광역시 북구 검단로 28  105동 1503호 (복현동  복현건영),대구광역시 북구 복현동 539-114 ,000-000-0000,2020-10-13
건강기능식품일반판매업,홈플러스주식회사대구점,대구광역시 북구 중앙대로 543 (칠성동2가),대구광역시 북구 칠성동2가 378-23 ,053-350-8398,2020-10-13
건강기능식품일반판매업,웰빙라이프,대구광역시 북구 복현로 90 (복현동),대구광역시 북구 복현동 136-2 외2필지 137  137-1 ,053-384-7582,2020-10-13
건강기능식품일반판매업,하이점핑,대구광역시 북구 매전로4길 10-10  5층 (매천동),대구광역시 북구 매천동 691 ,000-000-0000,2020-10-13
건강기능식품일반판매업,지에스25노원점,대구광역시 북구 팔달로41길 65 (노원동2가),대구광역시 북구 노원동2가 188-7 ,053-351-3635,2020-10-13
건강기능식품일반판매업,애터미대구미소센터,대구광역시 북구 학정로 430  센츄럴비즈니스빌딩 204호 (구암동),대구광역시 북구 구암동 765-5 센츄럴비즈니스빌딩 ,000-000-0000,2020-10-13
건강기능식품일반판매업,씨제이올리브영(주)대구침산점,대구광역시 북구 침산로 124  1층 (침산동),대구광역시 북구 침산동 245-8 ,053-351-5290,2020-10-13
건강기능식품일반판매업,지에스25칠곡동림점,대구광역시 북구 동천로 128-16  1층 (동천동),대구광역시 북구 동천동 910-4 (1층) ,053-322-2853,2020-10-13
건강기능식품일반판매업,성길라이프,대구광역시 북구 구암로15길 11  2층 (읍내동),대구광역시 북구 읍내동 1343-8 ,000-000-0000,2020-10-13
건강기능식품일반판매업,파마넥스건강기능식품,대구광역시 북구 연암공원로 147-5  301호 (산격동  우림빌라),대구광역시 북구 산격동 523-19 우림빌라 ,000-000-0000,2020-10-13
건강기능식품일반판매업,네오팜 메디텍,대구광역시 북구 학정로13길 25  2층 (태전동),대구광역시 북구 태전동 476-16 2층 ,053-527-2891,2020-10-13
건강기능식품일반판매업,정대푸드몰,대구광역시 북구 학정로 102-51  1층 103호 (태전동),대구광역시 북구 태전동 561-1 ,000-000-0000,2020-10-13
건강기능식품일반판매업,올홈,대구광역시 북구 내곡로 69  505동 1202호 (사수동  대구금호엘에이치천년나무5단지),대구광역시 북구 사수동 787 대구금호엘에이치천년나무5단지 ,000-000-0000,2020-10-13
건강기능식품일반판매업,(주)대동농원,대구광역시 북구 태평로 161  지하2층 (칠성동2가  롯데백화점대구역사),대구광역시 북구 칠성동2가 302-155 롯데백화점대구역사 지하2층 ,000-000-0000,2020-10-13
건강기능식품일반판매업,정관장홍삼침산점,대구광역시 북구 침산로22길 5 (침산동 한라스카이빌상가 102호),대구광역시 북구 침산동 227-1 한라스카이빌상가 102호 ,053-255-1304,2020-10-13
건강기능식품일반판매업,네츄럴선,대구광역시 북구 고성로33길 9  1층 (고성동3가),대구광역시 북구 고성동3가 6-40 ,000-000-0000,2020-10-13
건강기능식품일반판매업,코코지노,대구광역시 북구 영송로 85  202동 1313호 (태전동  한신중앙아파트),대구광역시 북구 태전동 936-1 한신중앙아파트 ,000-000-0000,2020-10-13
건강기능식품일반판매업,오혜숙생활단식대구설렘지사,대구광역시 북구 경진로 70-13  1층 (복현동),대구광역시 북구 복현동 465-7 ,053-959-3883,2020-10-13
건강기능식품일반판매업,루씨존(LUCY ZONE),대구광역시 북구 칠곡중앙대로 598  104동 601호 (읍내동  칠곡 e-편한세상),대구광역시 북구 읍내동 491 칠곡 e-편한세상 ,000-000-0000,2020-10-13
건강기능식품일반판매업,바이시오,대구광역시 북구 칠곡중앙대로125길 7  103동 405호 (읍내동  SD 아이프라임 강북),대구광역시 북구 읍내동 1448 SD 아이프라임 강북 ,000-000-0000,2020-10-13
건강기능식품일반판매업,라인핏앤다이어트,대구광역시 북구 매전로 74  2층 (태전동  우체국),대구광역시 북구 태전동 1126 ,000-000-0000,2020-10-13
건강기능식품일반판매업,세븐일레븐 대구읍내점,대구광역시 북구 구암로15길 13  1층 (읍내동),대구광역시 북구 읍내동 1343-9 ,053-326-2677,2020-10-13
건강기능식품일반판매업,씨제이올리브영(주)대구구암점,대구광역시 북구 구암로 136  1층 (구암동),대구광역시 북구 구암동 649 ,053-311-5290,2020-10-13
건강기능식품일반판매업,케이브로진,대구광역시 북구 침산로 100  102동 2203호 (칠성동2가  오페라삼정그린코아더베스트),대구광역시 북구 칠성동2가 733 오페라삼정그린코아더베스트 ,000-000-0000,2020-10-13
건강기능식품일반판매업,케이모터스,대구광역시 북구 유통단지로21길 13-13  B동 1층 (산격동),대구광역시 북구 산격동 1579-1 ,053-381-4990,2020-10-13
건강기능식품일반판매업,(주)아미엔,대구광역시 북구 유통단지로7길 21  3층 (산격동),대구광역시 북구 산격동 338-2 ,000-000-0000,2020-10-13
건강기능식품일반판매업,공피부과의원,대구광역시 북구 팔달로 149  5층 (노원동3가),대구광역시 북구 노원동3가 763-3 ,000-000-0000,2020-10-13
건강기능식품일반판매업,애터미,대구광역시 북구 조야로14길 40  2동 (조야동),대구광역시 북구 조야동 163 ,000-000-0000,2020-10-13
건강기능식품일반판매업,애터미(주)뉴월드센터,대구광역시 북구 동변로 55  807동 1301호 (동변동  대구동서변그린빌),대구광역시 북구 동변동 679 대구동서변그린빌 ,000-000-0000,2020-10-13
건강기능식품일반판매업,다올약품,대구광역시 북구 한강로8길 21-3  3층 301 302 303호 (금호동),대구광역시 북구 금호동 814 ,000-000-0000,2020-10-13
건강기능식품일반판매업,(주)사노피-아벤티스코리아,대구광역시 북구 태평로 161 (칠성동2가  롯데백화점지하2층),대구광역시 북구 칠성동2가 302-155 롯데백화점지하2층 ,000-000-0000,2020-10-13
건강기능식품일반판매업,초록마을대구금호점,대구광역시 북구 내곡로 32  강남플라자 104호 (사수동),대구광역시 북구 사수동 824 ,000-000-0000,2020-10-13
건강기능식품일반판매업,(주)코리아세븐대구대현점,대구광역시 북구 대현로 63 (대현동),대구광역시 북구 대현동 161-8 ,053-953-1001,2020-10-13
건강기능식품일반판매업,럭키핏,대구광역시 북구 태전로 9  4층 (태전동  경원BD 한우리타운),대구광역시 북구 태전동 158 경원BD 한우리타운 ,000-000-0000,2020-10-13
건강기능식품일반판매업,정관장홍삼홈플러스칠곡점,대구광역시 북구 동암로12길 8  1층 (동천동  홈플러스칠곡점),대구광역시 북구 동천동 968 홈플러스칠곡점1층 ,053-351-2304,2020-10-13
건강기능식품일반판매업,아엠바비,대구광역시 북구 내곡로 69  505동 1501호 (사수동),대구광역시 북구 사수동 787 ,000-000-0000,2020-10-13
건강기능식품일반판매업,대상라이프사이언스주식회사,대구광역시 북구 태평로 161 (칠성동2가  롯데백화점지하2층),대구광역시 북구 칠성동2가 302-155 롯데백화점지하2층 ,000-000-0000,2020-10-13
건강기능식품일반판매업,주연핏,대구광역시 북구 대현로 61-1  3층 (대현동),대구광역시 북구 대현동 227-11 ,000-000-0000,2020-10-13
건강기능식품일반판매업,(주)코리아세븐대구태전2호점,대구광역시 북구 태전로6길 12 (태전동),대구광역시 북구 태전동 230 ,053-311-2631,2020-10-13
건강기능식품일반판매업,서원팩토리(SW factory),대구광역시 북구 칠곡중앙대로67길 12  2층 (태전동),대구광역시 북구 태전동 984-3 ,000-000-0000,2020-10-13
건강기능식품일반판매업,(주)동원약품,대구광역시 북구 검단공단로 33 (산격동),대구광역시 북구 산격동 1780 ,053-381-5555,2020-10-13
건강기능식품일반판매업,GS25대구태전점,대구광역시 북구 칠곡중앙대로52길 8  1층 (태전동),대구광역시 북구 태전동 608-25 ,000-000-0000,2020-10-13
건강기능식품일반판매업,서울우유칠성고객센터,대구광역시 북구 고성북로 6  1층 (고성동2가),대구광역시 북구 고성동2가 109-20 ,000-000-0000,2020-10-13
건강기능식품일반판매업,유앤아이,대구광역시 북구 구암로 139  2층 (동천동),대구광역시 북구 동천동 878-2 ,000-000-0000,2020-10-13
건강기능식품일반판매업,보떼동대구시장점(신),대구광역시 북구 대현남로6길 31  1층 (대현동),대구광역시 북구 대현동 277-11 ,053-959-1616,2020-10-13
건강기능식품일반판매업,오혜숙생활단식행운지사,대구광역시 북구 복현로34길 12-5 (복현동),대구광역시 북구 복현동 38-20 ,000-000-0000,2020-10-13
건강기능식품일반판매업,에스(S)라인포톤테라피,대구광역시 북구 침산로21길 23  103동 2층 202호 (칠성동2가  침산1차푸르지오),대구광역시 북구 칠성동2가 2-2 침산1차푸르지오 ,000-000-0000,2020-10-13
건강기능식품일반판매업,메리쏭,대구광역시 북구 대현로 15  2층 (대현동),대구광역시 북구 대현동 230-12 ,000-000-0000,2020-10-13
건강기능식품일반판매업,(주)TK컴퍼니,대구광역시 북구 도남길 3  2층 (국우동),대구광역시 북구 국우동 716-3 ,000-000-0000,2020-10-13
건강기능식품일반판매업,씨제이올리브영(주)대구복현네거리점,대구광역시 북구 동북로 291  1층 103 104 105호 (복현동  피아노메니컬타워),대구광역시 북구 복현동 337-9 ,000-000-0000,2020-10-13
건강기능식품일반판매업,세계로홈파티스 스튜디오 침산점,대구광역시 북구 침산로 93  스펙트럼시티 2층 (칠성동2가),대구광역시 북구 칠성동2가 20-1 스펙트럼시티 ,000-000-0000,2020-10-13
건강기능식품일반판매업,고려한백인터내셔널(권영애),대구광역시 북구 구암로 17  210동 903호 (관음동 한양수정아파트),대구광역시 북구 관음동 1370 한양수정아파트 210동 903호,053-321-1805,2020-10-13
건강기능식품일반판매업,GS25침산플러스점,대구광역시 북구 중앙대로118길 9  1층 (침산동),대구광역시 북구 침산동 9-5 ,000-000-0000,2020-10-13
건강기능식품일반판매업,큐라이프몰,대구광역시 북구 복현로2길 3-12  1층 (복현동),대구광역시 북구 복현동 361-20 ,000-000-0000,2020-10-13
건강기능식품일반판매업,코리아쇼핑,대구광역시 북구 중앙대로 507  6층 (칠성동2가  현운빌딩),대구광역시 북구 칠성동2가 297-5 ,000-000-0000,2020-10-13
건강기능식품일반판매업,이재춘내과,대구광역시 북구 칠곡중앙대로 497 (관음동),대구광역시 북구 관음동 1383-5 ,053-322-7682,2020-10-13
건강기능식품일반판매업,꼬깔모자A,대구광역시 북구 내곡로 49  104동 2102호 (사수동  이편한세상대구금호),대구광역시 북구 사수동 784 이편한세상대구금호 ,000-000-0000,2020-10-13
건강기능식품일반판매업,라인핏&테라피,대구광역시 북구 매전로 73  제주상가동 4층 402 403호 (태전동  태전휴먼시아1단지),대구광역시 북구 태전동 1103 태전휴먼시아1단지 ,000-000-0000,2020-10-13
